source_file,tweet_id,tweet_url,analytics_url,author_profile_url,author_name,author_handle,tweet_date_raw,tweet_date,replying_to_raw,tweet_text,tweet_text_display,tweet_text_model,mentions,hashtags,emojis,contains_simci,likes,reposts,comments,views,engagement_signal_count,engagement_confidence,engagement_raw_positions,engagement_raw_values,sentiment,sentiment_positive,sentiment_neutral,sentiment_negative,sentiment_label_es,emotion,emotion_label_es,emotion_anger,emotion_disgust,emotion_fear,emotion_joy,emotion_others,emotion_sadness,emotion_surprise,simci_stance,simci_stance_label_es,sentiment_simci_adjusted,sentiment_simci_adjusted_label_es
x-2026-02-09.csv,2014786117418078643,https://x.com/julicely21/status/2014786117418078643,https://x.com/julicely21/status/2014786117418078643/analytics,https://x.com/julicely21,julian,@julicely21,Jan 23,2026-01-23,Replying to @grok @SilvaSanFelipe and @petrogustavo,"@grok @SilvaSanFelipe @petrogustavo Explíquele al uribista de forma cruda, que entre el 2002 y el 2010, la forma en que median estas cifras y los datos que aportaban no coincidían, existiendo un desfase en la ONU (UNOCD/ SIMCI ) y EE.UU. de hasta 30%, y sin omitir datos como lo hace el.","@grok @SilvaSanFelipe @petrogustavo Explíquele al uribista de forma cruda, que entre el 2002 y el 2010, la forma en que median estas cifras y los datos que aportaban no coincidían, existiendo un desfase en la ONU (UNOCD/ SIMCI ) y EE.UU. de hasta 30%, y sin omitir datos como lo hace el.","Explíquele al uribista de forma cruda, que entre el 2002 y el 2010, la forma en que median estas cifras y los datos que aportaban no coincidían, existiendo un desfase en la ONU (UNOCD/ SIMCI ) y EE.UU. de hasta 30%, y sin omitir datos como lo hace el.",@SilvaSanFelipe|@grok|@petrogustavo,,,True,4,0,0,97,1,low,col_19,4,NEG,0.004410524852573872,0.06802565604448318,0.9275638461112976,Negativo,others,Otros,0.3908067047595978,0.03186367079615593,0.008265889249742031,0.0008407030254602432,0.5263306498527527,0.03342732414603233,0.00846515316516161,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-09.csv,2013323889569341787,https://x.com/grok/status/2013323889569341787,https://x.com/grok/status/2013323889569341787/analytics,https://x.com/grok,Grok,@grok,Jan 19,2026-01-19,Replying to @juansct @infopresidencia and 2 others,"@juansct Según datos oficiales del Gobierno colombiano ( @infopresidencia y Policía), el crecimiento de nuevos cultivos de coca cayó en más del 56% desde el segundo semestre de 2022 hasta 2025, estabilizándose el aumento total en ~2%. Sin embargo, estimaciones de UNODC para 2024 muestran un SIMCI","@juansct Según datos oficiales del Gobierno colombiano ( @infopresidencia y Policía), el crecimiento de nuevos cultivos de coca cayó en más del 56% desde el segundo semestre de 2022 hasta 2025, estabilizándose el aumento total en ~2%. Sin embargo, estimaciones de UNODC para 2024 muestran un SIMCI","Según datos oficiales del Gobierno colombiano ( y Policía), el crecimiento de nuevos cultivos de coca cayó en más del 56% desde el segundo semestre de 2022 hasta 2025, estabilizándose el aumento total en ~2%. Sin embargo, estimaciones de UNODC para 2024 muestran un SIMCI",@infopresidencia|@juansct,,,True,1,0,0,74,1,low,col_19,1,NEU,0.08625388145446777,0.589412271976471,0.3243338167667389,Neutral,others,Otros,0.004791338462382555,0.0036672235000878572,0.009047859348356724,0.0017842741217464209,0.9481275677680969,0.0214832816272974,0.011098474264144897,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,2013307370638557474,https://x.com/Vertov14/status/2013307370638557474,https://x.com/Vertov14/status/2013307370638557474/analytics,https://x.com/Vertov14,Carlos Duarte,@Vertov14,Jan 19,2026-01-19,,"Muy importante revisar con cuidado este trabajo de que comparo el área cultivada de coca reportada por entre 1999 y 2019 con un nuevo conjunto de datos, que usa una arquitectura basada en redes neuronales artificiales (Deep Learning). SIMCI","Muy importante revisar con cuidado este trabajo de que comparo el área cultivada de coca reportada por entre 1999 y 2019 con un nuevo conjunto de datos, que usa una arquitectura basada en redes neuronales artificiales (Deep Learning). SIMCI","Muy importante revisar con cuidado este trabajo de que comparo el área cultivada de coca reportada por entre 1999 y 2019 con un nuevo conjunto de datos, que usa una arquitectura basada en redes neuronales artificiales (Deep Learning). SIMCI",,,,True,7,4,1,223,3,high,"col_19,col_32,col_33","1,4,7",NEU,0.29288530349731445,0.6607404947280884,0.046374186873435974,Neutral,others,Otros,0.001734816818498075,0.0006498268339782953,0.0018872752552852035,0.0007371206302195787,0.9906139373779297,0.0015879702987149358,0.0027890284545719624,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,2013305696742506866,https://x.com/GutierrezAbog/status/2013305696742506866,https://x.com/GutierrezAbog/status/2013305696742506866/analytics,https://x.com/GutierrezAbog,Carlos Gutierrez,@GutierrezAbog,Jan 19,2026-01-19,Replying to @hanwenzhang1982 @NoticiasUno and @revistaRAYA,"@hanwenzhang1982 @NoticiasUno @revistaRAYA Yo creo más en las cifras que da la DEA, pues usa inteligencia satelital con alta definición de imagen y modelos de IA. Que aunque coincidan con SIMCI en cifras, pero estima 53% más producción de cocaína (2.664 toneladas). Además creo que existe un error en el entrenamiento de 🔴","@hanwenzhang1982 @NoticiasUno @revistaRAYA Yo creo más en las cifras que da la DEA, pues usa inteligencia satelital con alta definición de imagen y modelos de IA. Que aunque coincidan con SIMCI en cifras, pero estima 53% más producción de cocaína (2.664 toneladas). Además creo que existe un error en el entrenamiento de 🔴","Yo creo más en las cifras que da la DEA, pues usa inteligencia satelital con alta definición de imagen y modelos de IA. Que aunque coincidan con SIMCI en cifras, pero estima 53% más producción de cocaína (2.664 toneladas). Además creo que existe un error en el entrenamiento de",@NoticiasUno|@hanwenzhang1982|@revistaRAYA,,🔴,True,0,0,0,33,0,none,,,NEU,0.06145188957452774,0.6938458681106567,0.24470220506191254,Neutral,others,Otros,0.010437656193971634,0.003476487472653389,0.003784517990425229,0.0007319608703255653,0.9635696411132812,0.014614005573093891,0.003385723102837801,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,2013238675929203103,https://x.com/g_patto/status/2013238675929203103,https://x.com/g_patto/status/2013238675929203103/analytics,https://x.com/g_patto,Gloria P. Vale,@g_patto,Jan 19,2026-01-19,Replying to @RTVCnoticias,"@RTVCnoticias Los gobiernos anteriores calificados como los más técnicos,no es así, este contraste d estudios basados en tecnología satelital y datos verificables con los entregados x el q basaron sus estadísticas en datos anteriores sin verificar.Q estaban fumigando? Campos cultivables. SIMCI","@RTVCnoticias Los gobiernos anteriores calificados como los más técnicos,no es así, este contraste d estudios basados en tecnología satelital y datos verificables con los entregados x el q basaron sus estadísticas en datos anteriores sin verificar.Q estaban fumigando? Campos cultivables. SIMCI","Los gobiernos anteriores calificados como los más técnicos,no es así, este contraste d estudios basados en tecnología satelital y datos verificables con los entregados x el q basaron sus estadísticas en datos anteriores sin verificar.Q estaban fumigando? Campos cultivables. SIMCI",@RTVCnoticias,,,True,6,1,0,552,2,medium,"col_19,col_32","1,6",NEG,0.010207422077655792,0.17160658538341522,0.8181859850883484,Negativo,anger,Enojo,0.6377789974212646,0.06628255546092987,0.0056609283201396465,0.0014386948896571994,0.22199034690856934,0.05663149431347847,0.010217010043561459,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-09.csv,2013024151578038420,https://x.com/jaimoda/status/2013024151578038420,https://x.com/jaimoda/status/2013024151578038420/analytics,https://x.com/jaimoda,༒☬𝓙𝓪𝓲𝓶𝓮 𝓜𝓸𝓻𝓪𝓵𝓮𝓼☬༒,@jaimoda,Jan 18,2026-01-18,Replying to @hanwenzhang1982 @NoticiasUno and @revistaRAYA,"@hanwenzhang1982 @NoticiasUno @revistaRAYA La UNODC utiliza el Sistema SIMCI para estimar el área bajo cultivo de coca ilícita en Colombia. Este sistema se basa en una combinación de teledetección remota, visitas de campo y estudios de productividad, en colaboración con el gobierno colombiano.","@hanwenzhang1982 @NoticiasUno @revistaRAYA La UNODC utiliza el Sistema SIMCI para estimar el área bajo cultivo de coca ilícita en Colombia. Este sistema se basa en una combinación de teledetección remota, visitas de campo y estudios de productividad, en colaboración con el gobierno colombiano.","La UNODC utiliza el Sistema SIMCI para estimar el área bajo cultivo de coca ilícita en Colombia. Este sistema se basa en una combinación de teledetección remota, visitas de campo y estudios de productividad, en colaboración con el gobierno colombiano.",@NoticiasUno|@hanwenzhang1982|@revistaRAYA,,,True,1,0,0,232,1,low,col_19,1,NEU,0.16926009953022003,0.7463081479072571,0.0844317376613617,Neutral,others,Otros,0.0012529881205409765,0.00046047905925661325,0.0007956532062962651,0.0017649282235652208,0.9937213659286499,0.0006564448704011738,0.0013482514768838882,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-08.csv,2012982705634279768,https://x.com/RTVCnoticias/status/2012982705634279768,https://x.com/RTVCnoticias/status/2012982705634279768/analytics,https://x.com/RTVCnoticias,RTVC Noticias,@RTVCnoticias,Jan 18,2026-01-18,,"#Colombia | Un panel de científicos de la U. del Tolima y la U. de Oregón concluyó que el sistema de la ONU ha sobreestimado los cultivos de coca en Colombia, elevando las cifras sin evidencia clara. El documento basa su comparación en un método alternativo de SIMCI 🇨🇴 🔎 📄","#Colombia | Un panel de científicos de la U. del Tolima y la U. de Oregón concluyó que el sistema de la ONU ha sobreestimado los cultivos de coca en Colombia, elevando las cifras sin evidencia clara. El documento basa su comparación en un método alternativo de SIMCI 🇨🇴 🔎 📄","Colombia Un panel de científicos de la U. del Tolima y la U. de Oregón concluyó que el sistema de la ONU ha sobreestimado los cultivos de coca en Colombia, elevando las cifras sin evidencia clara. El documento basa su comparación en un método alternativo de SIMCI",,#Colombia,🇨🇴📄🔎,True,3000,1300,40,48000,3,high,"col_18,col_31,col_32","40,1300,3000",NEG,0.019236816093325615,0.24164803326129913,0.7391151189804077,Negativo,others,Otros,0.008676224388182163,0.002225502161309123,0.0021148028317838907,0.0005233270931057632,0.97881680727005,0.0054812682792544365,0.0021621116902679205,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-08.csv,2012976693145903152,https://x.com/CantoRodado/status/2012976693145903152,https://x.com/CantoRodado/status/2012976693145903152/analytics,https://x.com/CantoRodado,cantorodado,@CantoRodado,Jan 18,2026-01-18,,"@ComisionVerdadC No dejen de ver esto. Es el estudio más serio y reciente sobre las inconsistencias que existen en el monitoreo liderado por UNODC de coca. Desde una mirada independiente y científica, celebro que algo salva alguna recomendación 3:36 #NoticiasUNO SIMCI | La coca no es como la han contado... Científicos de datos contraovierten cifras de la ONDOC en Colombia Noticias Uno @NoticiasUno","@ComisionVerdadC No dejen de ver esto. Es el estudio más serio y reciente sobre las inconsistencias que existen en el monitoreo liderado por UNODC de coca. Desde una mirada independiente y científica, celebro que algo salva alguna recomendación 3:36 #NoticiasUNO SIMCI | La coca no es como la han contado... Científicos de datos contraovierten cifras de la ONDOC en Colombia Noticias Uno @NoticiasUno","No dejen de ver esto. Es el estudio más serio y reciente sobre las inconsistencias que existen en el monitoreo liderado por UNODC de coca. Desde una mirada independiente y científica, celebro que algo salva alguna recomendación 3:36 NoticiasUNO SIMCI La coca no es como la han contado... Científicos de datos contraovierten cifras de la ONDOC en Colombia Noticias Uno",@ComisionVerdadC|@NoticiasUno,#NoticiasUNO,,True,46,14,1,3000,3,high,"col_18,col_31,col_32","1,14,46",NEU,0.1023186519742012,0.6194738149642944,0.27820754051208496,Neutral,others,Otros,0.004039303865283728,0.0007664586300961673,0.0008116478566080332,0.002141391858458519,0.9875940680503845,0.002361541148275137,0.0022856155410408974,pro_simci,A Favor De SIMCI,POS,Positivo
x-2026-02-09.csv,2012972623580332379,https://x.com/Rocio30267773/status/2012972623580332379,https://x.com/Rocio30267773/status/2012972623580332379/analytics,https://x.com/Rocio30267773,Rocio,@Rocio30267773,Jan 18,2026-01-18,,"Quienes se enriquecieron fumigando con glifosato sobre cultivos lícitos y comunidades campesinas contaminando los suelos y el agua afectando los ecosistemas y la salud de millones de colombianos? Porqué en casi 3 décadas, excepto Petro, nadie cuestiono el modelo del? #NoticiasUNO SIMCI Noticias Uno @NoticiasUno | La coca no es como la han contado... Científicos de datos contraovierten cifras de la ONDOC en Colombia","Quienes se enriquecieron fumigando con glifosato sobre cultivos lícitos y comunidades campesinas contaminando los suelos y el agua afectando los ecosistemas y la salud de millones de colombianos? Porqué en casi 3 décadas, excepto Petro, nadie cuestiono el modelo del? #NoticiasUNO SIMCI Noticias Uno @NoticiasUno | La coca no es como la han contado... Científicos de datos contraovierten cifras de la ONDOC en Colombia","Quienes se enriquecieron fumigando con glifosato sobre cultivos lícitos y comunidades campesinas contaminando los suelos y el agua afectando los ecosistemas y la salud de millones de colombianos? Porqué en casi 3 décadas, excepto Petro, nadie cuestiono el modelo del? NoticiasUNO SIMCI Noticias Uno La coca no es como la han contado... Científicos de datos contraovierten cifras de la ONDOC en Colombia",@NoticiasUno,#NoticiasUNO,,True,0,0,0,28,0,none,,,NEG,0.008125082589685917,0.07986057549715042,0.9120143055915833,Negativo,anger,Enojo,0.8739711046218872,0.09912973642349243,0.0018432900542393327,0.0005948865436948836,0.007594496011734009,0.015702998265624046,0.0011634347029030323,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-09.csv,2012939750425198918,https://x.com/DoomoEditorial/status/2012939750425198918,https://x.com/DoomoEditorial/status/2012939750425198918/analytics,https://x.com/DoomoEditorial,Doomo Editorial,@DoomoEditorial,Jan 18,2026-01-18,,#Nacional | Un informe revelado por Noticias Uno sobre el análisis de Forensic Architecture al sistema de la ONU advierte una posible sobrestimación en las cifras de crecimiento de la coca en Colombia SIMCI,#Nacional | Un informe revelado por Noticias Uno sobre el análisis de Forensic Architecture al sistema de la ONU advierte una posible sobrestimación en las cifras de crecimiento de la coca en Colombia SIMCI,Nacional Un informe revelado por Noticias Uno sobre el análisis de Forensic Architecture al sistema de la ONU advierte una posible sobrestimación en las cifras de crecimiento de la coca en Colombia SIMCI,,#Nacional,,True,0,0,0,49,0,none,,,NEU,0.05110539123415947,0.5235984921455383,0.4252961277961731,Neutral,others,Otros,0.0034036769066005945,0.002355864504352212,0.007562179584056139,0.0009454585961066186,0.9736435413360596,0.0020373526494950056,0.010051890276372433,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,2012693629832237475,https://x.com/NoticiasUno/status/2012693629832237475,https://x.com/NoticiasUno/status/2012693629832237475/analytics,https://x.com/NoticiasUno,Noticias Uno,@NoticiasUno,Jan 17,2026-01-17,Replying to @NoticiasUno and @CABLENOTICIAS,"@NoticiasUno @CABLENOTICIAS #NoticiasUNOEnVivo Noticias Uno | Cada hoja refleja la luz de manera diferente según su especie. El sistema integrado de monitoreo de cultivos ilícitos, SIMCI, de la ONU, desde 1999 toma imágenes satelitales para ubicar las plantaciones de coca En vivo: ​EN VIVO: Emisión de Noticias Uno - 17 de enero 2026 🔴","@NoticiasUno @CABLENOTICIAS #NoticiasUNOEnVivo Noticias Uno | Cada hoja refleja la luz de manera diferente según su especie. El sistema integrado de monitoreo de cultivos ilícitos, SIMCI, de la ONU, desde 1999 toma imágenes satelitales para ubicar las plantaciones de coca En vivo: ​EN VIVO: Emisión de Noticias Uno - 17 de enero 2026 🔴","NoticiasUNOEnVivo Noticias Uno Cada hoja refleja la luz de manera diferente según su especie. El sistema integrado de monitoreo de cultivos ilícitos, SIMCI, de la ONU, desde 1999 toma imágenes satelitales para ubicar las plantaciones de coca En vivo: ​EN VIVO: Emisión de Noticias Uno - 17 de enero 2026",@CABLENOTICIAS|@NoticiasUno,#NoticiasUNOEnVivo,🔴,True,1,0,0,352,1,low,col_19,1,NEU,0.1951453983783722,0.7539228796958923,0.05093175545334816,Neutral,others,Otros,0.0014682530891150236,0.00037740470725111663,0.0006266326527111232,0.002216632477939129,0.9926425814628601,0.000814717379398644,0.0018536621937528253,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,2012167658511167933,https://x.com/MarianoSuarezV/status/2012167658511167933,https://x.com/MarianoSuarezV/status/2012167658511167933/analytics,https://x.com/MarianoSuarezV,Ingeniero,@MarianoSuarezV,Jan 16,2026-01-16,Replying to @RTVCnoticias and @petrogustavo,"@RTVCnoticias @petrogustavo Contradicción con la ONU: Mientras el Gobierno celebra, el monitoreo satelital del SIMCI (Sistema Integrado de Monitoreo de Cultivos Ilícitos) de las Naciones Unidas reportó que en 2023 la producción de cocaína subió un 53% y el área sembrada un 10%.","@RTVCnoticias @petrogustavo Contradicción con la ONU: Mientras el Gobierno celebra, el monitoreo satelital del SIMCI (Sistema Integrado de Monitoreo de Cultivos Ilícitos) de las Naciones Unidas reportó que en 2023 la producción de cocaína subió un 53% y el área sembrada un 10%.","Contradicción con la ONU: Mientras el Gobierno celebra, el monitoreo satelital del SIMCI (Sistema Integrado de Monitoreo de Cultivos Ilícitos) de las Naciones Unidas reportó que en 2023 la producción de cocaína subió un 53% y el área sembrada un 10%.",@RTVCnoticias|@petrogustavo,,,True,0,0,0,33,0,none,,,NEG,0.02700425311923027,0.4020533859729767,0.5709423422813416,Negativo,others,Otros,0.08113157004117966,0.018448855727910995,0.008633824996650219,0.001688087359070778,0.8446621298789978,0.034113530069589615,0.01132192276418209,neutral,Neutral Sobre SIMCI,NEG,Negativo
